가구고유번호,소비지출,지출_소비지출_식료품_외식비,지출_소비지출_주거비,지출_소비지출_교육비_보육료포함,지출_소비지출_의료비,지출_소비지출_교통비,지출_소비지출_통신비,지출_소비지출_경조비및기타소비지출
260200201,4750,2000,300,300,300,350,200,1300
260200221,2300,610,900,0,20,480,180,110
260200251,2476,600,240,800,12,204,240,380
260200291,2430,840,360,660,150,60,240,120
260200321,0,0,0,0,0,0,0,0
260200331,0,0,0,0,0,0,0,0
260200341,0,0,0,0,0,0,0,0
260200351,0,0,0,0,0,0,0,0
260201301,1095,240,128,0,60,85,52,530
260201321,473,100,158,0,40,10,40,125
260201341,1118,360,68,0,240,150,10,290
260201361,0,0,0,0,0,0,0,0
260201381,2024,900,60,0,280,120,114,550
260201391,1796,890,142,0,32,244,98,390
260300211,1825,620,320,0,25,280,275,305
260300301,0,0,0,0,0,0,0,0
260400301,0,0,0,0,0,0,0,0
260600201,1570,600,240,0,20,200,200,310
260600241,0,0,0,0,0,0,0,0
260600261,0,0,0,0,0,0,0,0
260600271,0,0,0,0,0,0,0,0
260600281,0,0,0,0,0,0,0,0
260600301,1320,120,780,0,0,120,180,120
260600311,0,0,0,0,0,0,0,0
260600321,0,0,0,0,0,0,0,0
260600341,0,0,0,0,0,0,0,0
260600351,0,0,0,0,0,0,0,0
260600361,0,0,0,0,0,0,0,0
260600371,0,0,0,0,0,0,0,0
260600381,0,0,0,0,0,0,0,0
260600391,0,0,0,0,0,0,0,0
261200201,1496,130,880,0,36,100,100,250
261200281,2751,360,1800,0,50,45,96,400
261200291,460,200,96,0,60,60,0,44
261200311,0,0,0,0,0,0,0,0
261200331,0,0,0,0,0,0,0,0
261201351,0,0,0,0,0,0,0,0
261201361,0,0,0,0,0,0,0,0
261201381,0,0,0,0,0,0,0,0
261201391,0,0,0,0,0,0,0,0
261600211,0,0,0,0,0,0,0,0
261600231,0,0,0,0,0,0,0,0
261600241,0,0,0,0,0,0,0,0
261600251,4820,1800,420,0,20,1200,180,1200
261600271,2152,840,158,0,350,312,42,450
261600281,4024,1200,384,1200,60,180,280,720
261600291,1612,400,240,0,60,300,132,480
261600311,0,0,0,0,0,0,0,0
261600321,0,0,0,0,0,0,0,0
261600361,0,0,0,0,0,0,0,0
261600371,0,0,0,0,0,0,0,0
261600391,0,0,0,0,0,0,0,0
262200221,2270,840,540,0,60,504,156,170
262200251,6460,2400,300,1800,200,480,240,1040
262200311,0,0,0,0,0,0,0,0
262200321,0,0,0,0,0,0,0,0
262200331,0,0,0,0,0,0,0,0
262200351,0,0,0,0,0,0,0,0
262200361,0,0,0,0,0,0,0,0
262600201,0,0,0,0,0,0,0,0
262600301,0,0,0,0,0,0,0,0
262600311,0,0,0,0,0,0,0,0
262600321,0,0,0,0,0,0,0,0
262600341,0,0,0,0,0,0,0,0
262600351,0,0,0,0,0,0,0,0
262600361,0,0,0,0,0,0,0,0
262600371,0,0,0,0,0,0,0,0
263200201,2320,400,320,0,100,700,200,600
263200211,3250,840,600,450,30,840,240,250
263200221,1995,600,204,0,800,35,156,200
263200281,609,330,120,0,90,15,24,30
263200311,0,0,0,0,0,0,0,0
263200371,3580,500,360,800,80,600,240,1000
263200381,1364,360,148,240,50,100,216,250
263200391,1784,360,204,0,240,480,120,380
263502241,2850,960,240,420,30,360,300,540
263502251,3429,600,384,1700,15,330,180,220
263502281,1332,480,240,0,36,240,180,156
263504321,0,0,0,0,0,0,0,0
263504331,0,0,0,0,0,0,0,0
263504341,0,0,0,0,0,0,0,0
263504391,0,0,0,0,0,0,0,0
264200261,5140,1200,210,1020,30,120,360,2200
264200271,349,120,0,0,50,5,24,150
264200281,864,360,240,0,35,17,72,140
264200321,564,200,40,0,15,25,24,260
264200371,1166,360,156,300,30,60,200,60
264200381,3248,1200,240,600,60,360,228,560
264504301,0,0,0,0,0,0,0,0
264504311,0,0,0,0,0,0,0,0
264504361,831,240,111,0,120,160,100,100
264504371,2330,720,240,360,100,500,120,290
264504391,1178,300,240,0,440,60,48,90
265200221,1416,120,120,0,360,60,96,660
265200241,3820,990,140,1200,130,520,340,500
265200281,966,240,492,0,80,36,12,106
265200301,2880,1000,300,540,180,180,240,440
265200311,3357,730,650,270,150,610,257,690
265200341,1070,500,95,0,300,15,30,130
265200351,828,70,120,0,500,30,48,60
265200391,0,0,0,0,0,0,0,0
265502231,0,0,0,0,0,0,0,0
265502251,0,0,0,0,0,0,0,0
265502271,0,0,0,0,0,0,0,0
265504341,0,0,0,0,0,0,0,0
265504351,0,0,0,0,0,0,0,0
265504361,0,0,0,0,0,0,0,0
266200221,1290,500,150,20,10,100,80,430
266200231,3994,1200,360,960,50,200,144,1080
266200271,3090,1200,360,100,50,480,300,600
266200291,2898,1000,168,480,60,360,180,650
266200301,0,0,0,0,0,0,0,0
266200331,402,96,102,0,72,60,12,60
266200341,975,300,50,0,400,50,15,160
266200351,0,0,0,0,0,0,0,0
266200361,0,0,0,0,0,0,0,0
266200391,693,178,82,0,125,38,40,230
266504341,2700,350,170,700,120,500,410,450
266504351,3668,370,348,780,40,960,310,860
266504361,3871,820,251,1140,180,620,320,540
267200211,348,85,74,0,3,48,58,80
267200221,186,50,60,0,15,12,24,25
267200301,545,70,60,0,150,45,50,170
267200311,485,115,100,0,95,20,15,140
267200331,2450,90,150,0,1870,120,0,220
267200351,1177,126,128,0,492,136,82,213
267200371,1125,270,110,0,100,120,45,480
267200381,1092,200,156,0,310,120,36,270
267200391,714,200,100,0,100,40,24,250
267502211,0,0,0,0,0,0,0,0
267502231,762,120,210,0,60,144,96,132
267502251,484,120,287,0,36,11,18,12
267502261,4140,1440,300,1680,120,180,300,120
267502271,1339,480,173,0,30,100,216,340
267504341,0,0,0,0,0,0,0,0
267504351,0,0,0,0,0,0,0,0
267504371,0,0,0,0,0,0,0,0
268200311,2387,500,135,0,200,900,192,460
268200371,379,68,180,0,101,10,12,8
268200381,0,0,0,0,0,0,0,0
268200391,0,0,0,0,0,0,0,0
268504351,0,0,0,0,0,0,0,0
268504361,0,0,0,0,0,0,0,0
268504371,0,0,0,0,0,0,0,0
268504381,0,0,0,0,0,0,0,0
269200311,0,0,0,0,0,0,0,0
269200321,0,0,0,0,0,0,0,0
269200331,2740,1200,180,0,540,240,240,340
269200341,1218,100,66,0,60,492,200,300
269200351,1134,370,124,12,80,38,176,334
269200391,629,280,85,0,84,48,42,90
269504371,1626,240,216,0,120,460,120,470
270200301,0,0,0,0,0,0,0,0
270200341,0,0,0,0,0,0,0,0
270200351,0,0,0,0,0,0,0,0
270200381,0,0,0,0,0,0,0,0
270200391,0,0,0,0,0,0,0,0
270201301,2790,600,250,1000,0,360,240,340
270201321,1210,400,200,0,150,150,10,300
270201331,330,120,50,0,80,20,10,50
270201351,450,120,120,0,60,20,10,120
270201371,0,0,0,0,0,0,0,0
270201381,0,0,0,0,0,0,0,0
270201391,0,0,0,0,0,0,0,0
270300301,0,0,0,0,0,0,0,0
270505371,0,0,0,0,0,0,0,0
270505381,0,0,0,0,0,0,0,0
270505391,0,0,0,0,0,0,0,0
270600301,1047,480,144,0,3,60,60,300
270600331,0,0,0,0,0,0,0,0
270600341,0,0,0,0,0,0,0,0
270600351,0,0,0,0,0,0,0,0
270600371,0,0,0,0,0,0,0,0
271200311,548,200,106,0,12,20,30,180
271200331,0,0,0,0,0,0,0,0
271200341,382,120,132,0,30,30,30,40
271200381,1108,400,230,0,250,60,18,150
271201301,0,0,0,0,0,0,0,0
271201351,2160,800,520,0,320,280,110,130
271201361,0,0,0,0,0,0,0,0
271201371,0,0,0,0,0,0,0,0
271504341,2008,600,240,0,40,12,216,900
271504351,1200,480,96,0,24,240,180,180
271504361,1665,240,240,0,700,260,91,134
271505381,0,0,0,0,0,0,0,0
271505391,0,0,0,0,0,0,0,0
271600301,0,0,0,0,0,0,0,0
271600311,0,0,0,0,0,0,0,0
271600321,0,0,0,0,0,0,0,0
271600331,0,0,0,0,0,0,0,0
271600351,0,0,0,0,0,0,0,0
271600361,0,0,0,0,0,0,0,0
271600371,0,0,0,0,0,0,0,0
271600391,0,0,0,0,0,0,0,0
272200341,1276,350,480,0,20,40,156,230
272200351,6460,1200,1800,1800,120,480,360,700
272200371,0,0,0,0,0,0,0,0
272200391,900,450,120,0,50,100,100,80
272504321,2113,900,300,0,100,250,153,410
272504331,1080,240,120,0,400,120,120,80
272505301,0,0,0,0,0,0,0,0
272505381,1963,1000,228,0,15,360,240,120
272600301,0,0,0,0,0,0,0,0
272600321,0,0,0,0,0,0,0,0
272600341,0,0,0,0,0,0,0,0
272600361,0,0,0,0,0,0,0,0
272600371,0,0,0,0,0,0,0,0
272600381,2038,360,648,0,500,120,120,290
273200301,1842,750,100,0,250,500,72,170
273200311,457,240,40,0,120,30,22,5
273200321,681,360,135,0,80,25,23,58
273200331,2950,760,320,0,70,760,380,660
273200361,418,160,100,0,120,10,13,15
273200381,3425,1200,250,0,75,600,250,1050
273505301,2350,350,240,1200,140,134,120,166
273505391,0,0,0,0,0,0,0,0
274200301,4800,1080,300,600,960,840,490,530
274200311,0,0,0,0,0,0,0,0
274200321,0,0,0,0,0,0,0,0
274200351,0,0,0,0,0,0,0,0
274200361,0,0,0,0,0,0,0,0
274505301,0,0,0,0,0,0,0,0
274505311,0,0,0,0,0,0,0,0
274505381,0,0,0,0,0,0,0,0
274505391,0,0,0,0,0,0,0,0
275200321,0,0,0,0,0,0,0,0
275200331,0,0,0,0,0,0,0,0
275200371,0,0,0,0,0,0,0,0
275200381,0,0,0,0,0,0,0,0
275505311,0,0,0,0,0,0,0,0
275505321,1848,720,228,0,120,240,180,360
276200301,0,0,0,0,0,0,0,0
276200321,0,0,0,0,0,0,0,0
276200341,2240,600,300,800,20,200,200,120
276200351,3864,1440,552,900,180,300,192,300
276200361,1032,360,119,0,480,10,0,63
276200391,1436,550,240,0,200,80,96,270
277200311,0,0,0,0,0,0,0,0
277200331,0,0,0,0,0,0,0,0
277200341,0,0,0,0,0,0,0,0
277200361,0,0,0,0,0,0,0,0
277200381,0,0,0,0,0,0,0,0
278200361,0,0,0,0,0,0,0,0
278200391,0,0,0,0,0,0,0,0
279200321,0,0,0,0,0,0,0,0
279200331,0,0,0,0,0,0,0,0
279200351,1450,240,128,0,360,200,102,420
279200361,892,200,122,0,10,150,60,350
279200371,3412,1000,112,0,1000,500,100,700
279504371,0,0,0,0,0,0,0,0
279504381,0,0,0,0,0,0,0,0
280200311,0,0,0,0,0,0,0,0
280200321,0,0,0,0,0,0,0,0
280200351,919,360,123,0,144,36,36,220
280200371,932,480,84,0,60,120,96,92
280200381,976,360,108,0,300,42,60,106
280201301,0,0,0,0,0,0,0,0
280201321,0,0,0,0,0,0,0,0
280201361,1700,500,260,0,50,200,240,450
280201371,1810,720,240,0,160,130,80,480
280201391,3889,1100,349,0,600,380,370,1090
280300301,3600,1000,300,200,200,500,200,1200
280300321,0,0,0,0,0,0,0,0
280500301,2928,1800,192,0,130,240,156,410
280505301,0,0,0,0,0,0,0,0
280505311,0,0,0,0,0,0,0,0
280505321,974,240,402,0,84,36,72,140
280600311,0,0,0,0,0,0,0,0
280600321,0,0,0,0,0,0,0,0
280600331,0,0,0,0,0,0,0,0
280600341,0,0,0,0,0,0,0,0
280600351,0,0,0,0,0,0,0,0
280600361,0,0,0,0,0,0,0,0
280600371,0,0,0,0,0,0,0,0
280600381,0,0,0,0,0,0,0,0
281200351,4184,600,324,1080,200,600,420,960
281200381,2391,960,143,0,80,360,312,536
281201311,1696,560,244,0,78,420,120,274
281201341,1314,300,524,0,100,30,30,330
281201381,1980,600,240,0,400,240,240,260
281201391,944,360,120,30,110,120,94,110
281600301,0,0,0,0,0,0,0,0
281600311,0,0,0,0,0,0,0,0
281600331,2400,360,144,468,50,40,156,1182
281600341,1148,420,360,0,90,120,48,110
281600351,1174,240,384,0,10,180,180,180
281600361,0,0,0,0,0,0,0,0
281600391,0,0,0,0,0,0,0,0
282200301,0,0,0,0,0,0,0,0
282200341,0,0,0,0,0,0,0,0
282200351,1970,500,500,0,0,400,120,450
282201321,1330,600,60,0,36,200,84,350
282201331,430,120,80,0,120,10,10,90
282201361,357,120,71,0,20,40,36,70
282201371,639,300,30,0,24,100,60,125
282504341,2468,420,304,280,200,420,144,700
282504381,958,240,168,0,30,120,60,340
282600301,0,0,0,0,0,0,0,0
282600311,0,0,0,0,0,0,0,0
282600321,0,0,0,0,0,0,0,0
282600331,0,0,0,0,0,0,0,0
282600341,0,0,0,0,0,0,0,0
282600351,0,0,0,0,0,0,0,0
282600361,0,0,0,0,0,0,0,0
282600371,0,0,0,0,0,0,0,0
282600381,0,0,0,0,0,0,0,0
282600391,0,0,0,0,0,0,0,0
283200301,0,0,0,0,0,0,0,0
283200321,0,0,0,0,0,0,0,0
283200331,0,0,0,0,0,0,0,0
283200391,0,0,0,0,0,0,0,0
283201301,3980,1800,300,120,100,600,240,820
283201321,2735,1060,154,516,10,350,95,550
283201351,720,200,120,0,150,100,10,140
283504301,0,0,0,0,0,0,0,0
283504311,0,0,0,0,0,0,0,0
283504361,1228,360,58,0,514,60,84,152
283504371,4580,1350,150,450,270,300,350,1710
283504381,506,250,50,0,10,50,66,80
283600321,1464,600,156,0,0,300,168,240
283600331,0,0,0,0,0,0,0,0
284200311,0,0,0,0,0,0,0,0
284200341,0,0,0,0,0,0,0,0
284200361,2830,600,204,360,100,1200,216,150
284200371,5440,1440,840,1200,10,1200,250,500
284200381,4545,1400,240,125,800,420,600,960
284504321,534,300,100,0,24,10,0,100
284504331,729,360,100,0,72,18,128,51
285200321,2410,1000,450,0,60,300,240,360
285200331,2162,480,372,480,120,360,180,170
285200371,0,0,0,0,0,0,0,0
285504311,3299,840,264,960,15,400,180,640
285504371,2360,600,270,180,420,480,180,230
285504381,574,250,250,0,0,10,24,40
285504391,986,400,180,0,10,150,96,150
286200341,0,0,0,0,0,0,0,0
286200371,0,0,0,0,0,0,0,0
286504371,0,0,0,0,0,0,0,0
286504381,0,0,0,0,0,0,0,0
286504391,0,0,0,0,0,0,0,0
287200321,0,0,0,0,0,0,0,0
287200341,0,0,0,0,0,0,0,0
287200351,0,0,0,0,0,0,0,0
287200361,0,0,0,0,0,0,0,0
287200371,0,0,0,0,0,0,0,0
287200381,1291,305,288,160,20,180,108,230
287200391,3660,1200,420,330,48,840,362,460
287504301,0,0,0,0,0,0,0,0
287504381,0,0,0,0,0,0,0,0
288200331,0,0,0,0,0,0,0,0
288200341,0,0,0,0,0,0,0,0
288504301,1849,580,222,0,55,252,180,560
288504311,0,0,0,0,0,0,0,0
288504391,0,0,0,0,0,0,0,0
289200311,0,0,0,0,0,0,0,0
289200361,0,0,0,0,0,0,0,0
289504311,3390,800,230,1190,210,300,360,300
289504391,0,0,0,0,0,0,0,0
290200301,0,0,0,0,0,0,0,0
290200311,0,0,0,0,0,0,0,0
290200321,0,0,0,0,0,0,0,0
290200371,0,0,0,0,0,0,0,0
290200381,0,0,0,0,0,0,0,0
290400301,0,0,0,0,0,0,0,0
290500201,0,0,0,0,0,0,0,0
290500221,2300,480,480,0,700,160,170,310
290505321,1200,500,100,0,50,200,100,250
290600201,0,0,0,0,0,0,0,0
290600301,0,0,0,0,0,0,0,0
290600311,0,0,0,0,0,0,0,0
290600321,2200,240,300,0,240,600,360,460
290600331,2010,180,900,60,10,200,100,560
290600341,0,0,0,0,0,0,0,0
290600351,0,0,0,0,0,0,0,0
290600371,0,0,0,0,0,0,0,0
290600381,0,0,0,0,0,0,0,0
290600391,0,0,0,0,0,0,0,0
291200351,2740,600,360,120,100,400,250,910
291200361,2410,1200,120,0,10,500,200,380
291200371,1417,300,85,600,20,180,180,52
291200381,298,100,68,0,10,60,0,60
291200391,2248,560,240,0,100,480,168,700
291505301,3332,1000,540,0,1000,300,72,420
291505311,842,240,400,0,100,12,20,70
291505321,480,100,80,100,80,30,50,40
291600301,0,0,0,0,0,0,0,0
291600311,0,0,0,0,0,0,0,0
291600331,4300,1800,240,480,200,840,240,500
291600341,2510,960,300,400,20,240,360,230
291600351,1066,240,156,240,0,90,60,280
292200331,426,200,50,0,100,11,15,50
292200351,7036,1800,240,1500,300,1296,600,1300
292200361,4170,1560,240,600,250,600,200,720
292200371,3360,1000,550,600,50,420,240,500
292505311,2157,1440,64,0,36,240,157,220
292505321,7200,1500,240,3600,100,600,400,760
292505331,2000,900,240,360,50,50,180,220
293200321,1030,400,200,0,70,30,30,300
293200341,1046,540,210,0,200,30,36,30
293200351,2130,840,96,30,120,480,120,444
293200361,2197,960,132,0,500,55,150,400
293200391,3290,1800,180,480,10,360,180,280
293505311,2370,600,240,624,60,420,276,150
293505341,2790,960,250,40,30,560,300,650
294200311,3580,1000,300,800,150,300,240,790
294200341,4320,1200,300,1200,100,300,420,800
294200351,2210,720,240,40,10,600,180,420
294200361,693,240,100,0,15,180,78,80
294505321,0,0,0,0,0,0,0,0
294505331,0,0,0,0,0,0,0,0
295200321,0,0,0,0,0,0,0,0
295200351,0,0,0,0,0,0,0,0
295200361,0,0,0,0,0,0,0,0
310200121,5220,2000,166,2010,150,30,264,600
310200131,0,0,0,0,0,0,0,0
310200141,0,0,0,0,0,0,0,0
310200151,0,0,0,0,0,0,0,0
310200161,0,0,0,0,0,0,0,0
310200171,0,0,0,0,0,0,0,0
310200191,0,0,0,0,0,0,0,0
310200281,0,0,0,0,0,0,0,0
310200361,0,0,0,0,0,0,0,0
310200391,0,0,0,0,0,0,0,0
310201131,0,0,0,0,0,0,0,0
310201171,0,0,0,0,0,0,0,0
310201231,0,0,0,0,0,0,0,0
310201261,0,0,0,0,0,0,0,0
310201291,0,0,0,0,0,0,0,0
310201311,0,0,0,0,0,0,0,0
310201331,0,0,0,0,0,0,0,0
310201341,0,0,0,0,0,0,0,0
310201351,0,0,0,0,0,0,0,0
310202151,0,0,0,0,0,0,0,0
310202161,0,0,0,0,0,0,0,0
310202191,0,0,0,0,0,0,0,0
310202311,0,0,0,0,0,0,0,0
310202321,0,0,0,0,0,0,0,0
310202351,0,0,0,0,0,0,0,0
310203141,0,0,0,0,0,0,0,0
310203151,0,0,0,0,0,0,0,0
310203161,0,0,0,0,0,0,0,0
310203301,0,0,0,0,0,0,0,0
310203311,0,0,0,0,0,0,0,0
310203361,0,0,0,0,0,0,0,0
310203381,0,0,0,0,0,0,0,0
310203391,0,0,0,0,0,0,0,0
310204171,566,300,120,0,10,36,60,40
310204181,262,100,84,0,30,10,18,20
310204301,0,0,0,0,0,0,0,0
310300101,0,0,0,0,0,0,0,0
310300131,2880,360,1700,0,50,360,180,230
310300141,1820,840,180,0,60,360,180,200
310300321,0,0,0,0,0,0,0,0
310300351,0,0,0,0,0,0,0,0
310300371,1885,156,1065,120,100,20,204,220
310400111,0,0,0,0,0,0,0,0
310400161,0,0,0,0,0,0,0,0
310400171,1640,480,240,0,100,240,180,400
310400221,2620,600,240,0,180,400,300,900
310400341,388,100,60,60,30,25,23,90
310400351,2280,500,900,0,20,150,180,530
310500101,3970,1200,1200,0,90,192,228,1060
310500111,0,0,0,0,0,0,0,0
310500131,1140,500,280,0,10,200,100,50
310500141,1907,240,180,0,1000,72,75,340
310500151,3300,680,460,800,210,300,470,380
310500161,1595,480,384,180,65,96,180,210
310500171,0,0,0,0,0,0,0,0
310500181,0,0,0,0,0,0,0,0
310500301,2414,360,240,0,200,360,384,870
310500311,0,0,0,0,0,0,0,0
310501101,4500,750,200,0,600,100,250,2600
310501111,0,0,0,0,0,0,0,0
310501201,1070,360,140,0,100,120,50,300
310501211,0,0,0,0,0,0,0,0
310501221,0,0,0,0,0,0,0,0
310501231,1460,720,120,0,500,30,40,50
310501241,2040,450,240,0,100,360,240,650
310501261,4420,900,180,2000,120,600,250,370
310501281,1950,1300,70,280,25,50,108,117
310503301,1712,600,440,0,4,180,108,380
310503341,884,300,84,0,200,48,72,180
310503361,0,0,0,0,0,0,0,0
310503371,624,200,360,0,20,10,24,10
310600111,1426,480,180,0,50,228,168,320
310600121,0,0,0,0,0,0,0,0
310600151,970,180,240,0,120,10,180,240
310600171,510,240,100,0,10,50,40,70
310600181,1116,300,446,0,1,84,180,105
310600191,690,360,192,0,10,30,49,49
310600201,0,0,0,0,0,0,0,0
310600211,619,240,246,0,25,13,26,69
310600231,1667,360,204,0,725,60,72,246
310600251,4925,500,175,3000,100,500,250,400
310600271,2106,600,276,0,60,280,150,740
310600281,1960,960,120,0,60,240,180,400
310600291,6660,2000,500,600,1000,500,360,1700
310600311,0,0,0,0,0,0,0,0
310600321,2023,248,960,0,124,66,180,445
310600331,2360,600,240,0,150,720,240,410
310600341,2734,1200,294,0,240,384,276,340
310600361,5580,2400,480,840,180,540,240,900
310600371,1577,120,585,360,5,10,72,425
310600381,0,0,0,0,0,0,0,0
310601101,0,0,0,0,0,0,0,0
310601131,64,20,11,0,0,7,11,15
310601141,0,0,0,0,0,0,0,0
310601151,708,360,144,0,0,96,72,36
311200111,0,0,0,0,0,0,0,0
311200121,0,0,0,0,0,0,0,0
311200161,0,0,0,0,0,0,0,0
311200171,0,0,0,0,0,0,0,0
311200181,0,0,0,0,0,0,0,0
311200211,0,0,0,0,0,0,0,0
311200231,0,0,0,0,0,0,0,0
311200241,0,0,0,0,0,0,0,0
311200281,0,0,0,0,0,0,0,0
311200301,0,0,0,0,0,0,0,0
311200311,0,0,0,0,0,0,0,0
311200321,0,0,0,0,0,0,0,0
311200371,0,0,0,0,0,0,0,0
311200381,0,0,0,0,0,0,0,0
311200391,0,0,0,0,0,0,0,0
311201121,3190,1200,294,720,120,240,216,400
311201151,1240,300,100,0,240,140,120,340
311201171,695,360,150,0,50,25,30,80
311201181,1473,400,348,0,120,360,45,200
311201211,0,0,0,0,0,0,0,0
311201251,0,0,0,0,0,0,0,0
311201261,0,0,0,0,0,0,0,0
311201291,0,0,0,0,0,0,0,0
311201311,0,0,0,0,0,0,0,0
311201321,0,0,0,0,0,0,0,0
311201331,0,0,0,0,0,0,0,0
311201391,0,0,0,0,0,0,0,0
311202101,0,0,0,0,0,0,0,0
311202141,3814,816,276,1032,104,500,156,930
311202161,3584,1500,300,0,800,24,60,900
311202171,0,0,0,0,0,0,0,0
311202321,0,0,0,0,0,0,0,0
311202341,0,0,0,0,0,0,0,0
311202361,0,0,0,0,0,0,0,0
311202391,0,0,0,0,0,0,0,0
311203171,0,0,0,0,0,0,0,0
311203181,0,0,0,0,0,0,0,0
311203321,0,0,0,0,0,0,0,0
311203341,0,0,0,0,0,0,0,0
311203351,0,0,0,0,0,0,0,0
311203371,0,0,0,0,0,0,0,0
311204111,2798,960,288,1000,20,180,180,170
311204121,696,360,190,0,36,10,0,100
311204131,8080,2400,600,2800,100,600,480,1100
311500101,0,0,0,0,0,0,0,0
311500111,0,0,0,0,0,0,0,0
311500121,4872,960,252,780,250,300,180,2150
311500131,2358,360,366,0,12,120,100,1400
311500141,2970,400,1200,0,700,150,120,400
311500151,3436,1100,200,60,240,240,216,1380
311500161,0,0,0,0,0,0,0,0
311500191,0,0,0,0,0,0,0,0
311501201,1864,696,63,720,120,60,96,109
311501211,2220,560,320,0,150,320,150,720
311501221,0,0,0,0,0,0,0,0
311501241,1014,480,212,0,70,30,72,150
311501251,361,120,83,0,60,48,10,40
311501261,1509,490,500,0,65,205,94,155
311501271,2650,720,660,0,50,360,240,620
311501281,0,0,0,0,0,0,0,0
311503301,2066,600,240,230,10,200,166,620
311503321,0,0,0,0,0,0,0,0
311503331,0,0,0,0,0,0,0,0
311503341,0,0,0,0,0,0,0,0
311503361,0,0,0,0,0,0,0,0
311503371,0,0,0,0,0,0,0,0
311503381,0,0,0,0,0,0,0,0
311503391,0,0,0,0,0,0,0,0
311600101,0,0,0,0,0,0,0,0
311600131,0,0,0,0,0,0,0,0
311600141,0,0,0,0,0,0,0,0
311600151,0,0,0,0,0,0,0,0
311600161,0,0,0,0,0,0,0,0
311600201,1216,240,166,0,50,180,360,220
311600231,988,360,240,0,120,120,48,100
311600251,2482,430,240,650,20,600,192,350
311600261,1020,500,180,0,100,15,36,189
311600281,2076,480,180,0,200,510,156,550
311600291,2048,600,168,250,10,600,240,180
311600311,2396,720,276,0,360,396,144,500
311600331,0,0,0,0,0,0,0,0
311600371,2096,600,240,0,40,360,156,700
312200111,0,0,0,0,0,0,0,0
312200141,0,0,0,0,0,0,0,0
312200191,0,0,0,0,0,0,0,0
312200211,0,0,0,0,0,0,0,0
312200231,0,0,0,0,0,0,0,0
312200261,0,0,0,0,0,0,0,0
312200271,0,0,0,0,0,0,0,0
312200301,0,0,0,0,0,0,0,0
312200331,0,0,0,0,0,0,0,0
312200341,0,0,0,0,0,0,0,0
312200391,0,0,0,0,0,0,0,0
312201101,6820,2000,600,1200,120,1000,600,1300
312201131,1680,840,120,240,20,240,180,40
312201141,2070,360,800,0,200,300,250,160
312201151,3817,1500,420,540,62,530,240,525
312201161,3052,480,360,1440,100,252,180,240
312201211,0,0,0,0,0,0,0,0
312201241,0,0,0,0,0,0,0,0
312201251,0,0,0,0,0,0,0,0
312201271,0,0,0,0,0,0,0,0
312201351,0,0,0,0,0,0,0,0
312202121,0,0,0,0,0,0,0,0
312202141,0,0,0,0,0,0,0,0
312202301,0,0,0,0,0,0,0,0
312202321,0,0,0,0,0,0,0,0
312202341,0,0,0,0,0,0,0,0
312202351,0,0,0,0,0,0,0,0
312202361,0,0,0,0,0,0,0,0
312203111,0,0,0,0,0,0,0,0
312203191,2330,1200,360,0,50,200,120,400
312203331,0,0,0,0,0,0,0,0
312203351,0,0,0,0,0,0,0,0
312203361,0,0,0,0,0,0,0,0
312203391,0,0,0,0,0,0,0,0
312204141,2220,600,180,600,120,240,120,360
312204171,0,0,0,0,0,0,0,0
312500101,0,0,0,0,0,0,0,0
312500111,0,0,0,0,0,0,0,0
312500121,4180,740,420,0,200,1200,200,1420
312500141,7300,2000,1000,300,500,1000,500,2000
312500171,2480,600,200,0,100,150,230,1200
312501201,2343,540,300,840,24,240,144,255
312501211,499,100,280,0,0,80,24,15
312503311,0,0,0,0,0,0,0,0
312503321,0,0,0,0,0,0,0,0
312503331,0,0,0,0,0,0,0,0
312503341,0,0,0,0,0,0,0,0
312503351,0,0,0,0,0,0,0,0
312503361,0,0,0,0,0,0,0,0
312503381,0,0,0,0,0,0,0,0
312503391,0,0,0,0,0,0,0,0
312600111,1560,280,480,0,240,60,180,320
